x;y;CONVG2
493268;3124643;65,89330292
493298;3124643;72,48539734
493328;3124643;81,56020355
493358;3124643;89,00379944
493388;3124643;92,69580078
493418;3124643;94,90940094
493448;3124643;98,61849976
493478;3124643;110,6447983
493508;3124643;132,6678009
493538;3124643;148,1213074
493568;3124643;136,0858002
493598;3124643;100,6856995
493628;3124643;65,50340271
493658;3124643;55,53889847
493688;3124643;70,82039642
493718;3124643;86,07749939
493748;3124643;87,07289886
493778;3124643;85,8655014
493808;3124643;91,03949738
493838;3124643;107,7723999
493868;3124643;127,004097
493898;3124643;133,0182037
493928;3124643;121,7773972
493958;3124643;102,5304031
490058;3124613;26,61790085
490088;3124613;35,89459991
490118;3124613;51,63460159
490148;3124613;70,47489929
490178;3124613;85,34690094
490208;3124613;93,96710205
490238;3124613;102,5919037
490268;3124613;114,9773026
490298;3124613;127,1848984
490328;3124613;129,3930969
490358;3124613;116,9460983
490388;3124613;105,2817993
490418;3124613;103,0810013
490448;3124613;104,7320023
490478;3124613;98,57800293
490508;3124613;96,6690979
490538;3124613;104,985199
490568;3124613;108,1772003
490598;3124613;114,5313034
490628;3124613;114,4905014
490658;3124613;104,7370987
490688;3124613;91,48529816
490718;3124613;76,7338028
490748;3124613;69,35559845
490778;3124613;69,67610168
490808;3124613;73,05660248
490838;3124613;84,12830353
490868;3124613;97,01010132
490898;3124613;109,1315994
490928;3124613;102,6247025
490958;3124613;74,95700073
490988;3124613;53,7242012
491018;3124613;57,46250153
491048;3124613;79,41139984
491078;3124613;102,8724976
491108;3124613;114,0337982
491138;3124613;118,0410004
491168;3124613;120,2386017
491198;3124613;122,0733032
491228;3124613;123,0703964
491258;3124613;123,9046021
491288;3124613;127,5882034
491318;3124613;133,5823975
491348;3124613;143,7628021
491378;3124613;161,9187927
491408;3124613;176,1743927
491438;3124613;173,4913025
491468;3124613;147,5299988
491498;3124613;113,7807999
491528;3124613;86,65070343
491558;3124613;72,22070313
491588;3124613;62,26779938
491618;3124613;53,77709961
491648;3124613;40,79059982
491678;3124613;45,30469894
491708;3124613;61,68420029
491738;3124613;113,657402
491768;3124613;154,7653961
491798;3124613;164,559494
491828;3124613;148,3419952
491858;3124613;127,4246979
491888;3124613;116,3012009
491918;3124613;112,475502
491948;3124613;107,0061035
491978;3124613;100,9234009
492008;3124613;94,47070313
492038;3124613;96,29360199
492068;3124613;106,2115021
492098;3124613;113,4297028
492128;3124613;119,969902
492158;3124613;116,8093033
492188;3124613;109,9245987
492218;3124613;99,11669922
492248;3124613;82,63500214
492278;3124613;69,56430054
492308;3124613;63,64580154
492338;3124613;65,06040192
492368;3124613;71,22660065
492398;3124613;76,51650238
492428;3124613;80,23259735
492458;3124613;84,23069763
492488;3124613;90,20649719
492518;3124613;94,55090332
492548;3124613;92,46559906
492578;3124613;87,29419708
492608;3124613;89,88510132
492638;3124613;99,18389893
492668;3124613;110,4003983
492698;3124613;103,3648987
492728;3124613;84,69650269
492758;3124613;71,63970184
492788;3124613;63,99000168
492818;3124613;64,0714035
492848;3124613;69,90940094
492878;3124613;81,84790039
492908;3124613;95,99459839
492938;3124613;105,7814026
492968;3124613;95,17710114
492998;3124613;79,60220337
493028;3124613;66,02249908
493058;3124613;59,53919983
493088;3124613;56,84560013
493118;3124613;51,27809906
493148;3124613;51,21390152
493178;3124613;62,96289825
493208;3124613;75,15879822
493238;3124613;85,05079651
493268;3124613;89,50440216
493298;3124613;92,23690033
493328;3124613;95,83869934
493358;3124613;99,7539978
493388;3124613;101,4514999
493418;3124613;102,0641022
493448;3124613;104,7872009
493478;3124613;113,4585037
493508;3124613;131,5218964
493538;3124613;140,4190979
493568;3124613;127,6589966
493598;3124613;92,46240234
493628;3124613;62,16719818
493658;3124613;56,74769974
493688;3124613;73,27290344
493718;3124613;93,4536972
493748;3124613;94,14170074
493778;3124613;94,95300293
493808;3124613;101,081398
493838;3124613;120,5794983
493868;3124613;142,5404053
493898;3124613;149,8173981
493928;3124613;136,5202942
493958;3124613;112,1415024
490058;3124583;17,38290024
490088;3124583;22,82799911
490118;3124583;47,37260056
490148;3124583;75,34889984
490178;3124583;102,3052979
490208;3124583;117,7200012
490238;3124583;123,4005966
490268;3124583;124,781601
490298;3124583;123,0792007
490328;3124583;119,3302994
490358;3124583;109,2584
490388;3124583;107,8964996
490418;3124583;110,5914001
490448;3124583;105,2368011
490478;3124583;89,32620239
490508;3124583;80,92759705
490538;3124583;83,9937973
490568;3124583;89,77100372
490598;3124583;94,0039978
490628;3124583;90,20059967
490658;3124583;81,85820007
490688;3124583;67,60970306
490718;3124583;58,625
490748;3124583;60,5945015
490778;3124583;70,34629822
490808;3124583;77,0667038
490838;3124583;77,99079895
490868;3124583;88,29740143
490898;3124583;101,6207962
490928;3124583;98,07180023
490958;3124583;75,40699768
490988;3124583;57,62239838
491018;3124583;63,0163002
491048;3124583;86,36720276
491078;3124583;109,8500977
491108;3124583;122,168602
491138;3124583;130,6107941
491168;3124583;138,0691986
491198;3124583;141,8000031
491228;3124583;139,5187988
491258;3124583;134,6040039
491288;3124583;132,8018951
491318;3124583;134,3695984
491348;3124583;142,3592987
491378;3124583;161,5061951
491408;3124583;176,0299988
491438;3124583;172,1338043
491468;3124583;145,3834991
491498;3124583;109,7735977
491528;3124583;85,71790314
491558;3124583;69,96920013
491588;3124583;55,70040131
491618;3124583;40,41030121
491648;3124583;27,91230011
491678;3124583;30,75180054
491708;3124583;57,23479843
491738;3124583;113,882103
491768;3124583;160,572403
491798;3124583;170,7754059
491828;3124583;149,1372986
491858;3124583;119,7509995
491888;3124583;103,6026993
491918;3124583;102,4669037
491948;3124583;106,1088028
491978;3124583;108,8322983
492008;3124583;111,9139023
492038;3124583;122,9424973
492068;3124583;138,4093018
492098;3124583;149,9273987
492128;3124583;152,1098022
492158;3124583;144,8919067
492188;3124583;128,2671051
492218;3124583;111,0402985
492248;3124583;95,56140137
492278;3124583;83,02739716
492308;3124583;76,2220993
492338;3124583;72,43560028
492368;3124583;67,23079681
492398;3124583;61,35509872
492428;3124583;58,05039978
492458;3124583;62,34030151
492488;3124583;69,4332962
492518;3124583;70,94709778
492548;3124583;68,29440308
492578;3124583;68,84619904
492608;3124583;77,49250031
492638;3124583;96,64009857
492668;3124583;118,842598
492698;3124583;124,2114029
492728;3124583;114,3820038
492758;3124583;103,3955002
492788;3124583;105,3482971
492818;3124583;105,0894012
492848;3124583;102,4309998
492878;3124583;96,29290009
492908;3124583;91,65239716
492938;3124583;92,15930176
492968;3124583;90,45240021
492998;3124583;97,25090027
493028;3124583;107,867897
493058;3124583;108,6156006
493088;3124583;91,59739685
493118;3124583;74,44860077
493148;3124583;69,14040375
493178;3124583;75,78890228
493208;3124583;89,44930267
493238;3124583;102,566803
493268;3124583;108,9632034
493298;3124583;111,4040985
493328;3124583;112,7225037
493358;3124583;114,4689026
493388;3124583;117,2584991
493418;3124583;117,7912979
493448;3124583;119,5382004
493478;3124583;126,2963028
493508;3124583;137,0675049
493538;3124583;139,6596985
493568;3124583;120,2606964
493598;3124583;86,99549866
493628;3124583;63,80509949
493658;3124583;58,9897995
493688;3124583;73,86360168
493718;3124583;90,77269745
493748;3124583;98,25779724
493778;3124583;103,4595032
493808;3124583;110,930603
493838;3124583;132,3721924
493868;3124583;156,4494934
493898;3124583;165,6520996
493928;3124583;145,100296
493958;3124583;107,453598
490058;3124553;31,4333992
490088;3124553;34,62580109
490118;3124553;51,02130127
490148;3124553;79,60440063
490178;3124553;108,5164032
490208;3124553;127,0537033
490238;3124553;133,7893982
490268;3124553;129,4432068
490298;3124553;121,8182983
490328;3124553;114,3835983
490358;3124553;108,0049973
490388;3124553;111,1640015
490418;3124553;107,4852982
490448;3124553;103,1951981
490478;3124553;90,8321991
490508;3124553;80,64790344
490538;3124553;84,38420105
490568;3124553;83,1332016
490598;3124553;80,12400055
490628;3124553;69,69360352
490658;3124553;58,75749969
490688;3124553;48,51259995
490718;3124553;41,68439865
490748;3124553;54,11640167
490778;3124553;73,39250183
490808;3124553;81,31620026
490838;3124553;82,96779633
490868;3124553;93,03569794
490898;3124553;104,6396027
490928;3124553;99,11830139
490958;3124553;75,29019928
490988;3124553;56,70130157
491018;3124553;60,75669861
491048;3124553;85,3655014
491078;3124553;109,263298
491108;3124553;122,2237015
491138;3124553;131,4571991
491168;3124553;142,1183929
491198;3124553;150,7718048
491228;3124553;151,4582977
491258;3124553;144,2129974
491288;3124553;135,803894
491318;3124553;132,5617981
491348;3124553;135,8110962
491378;3124553;153,0357971
491408;3124553;167,8227997
491438;3124553;158,9512024
491468;3124553;134,0778046
491498;3124553;107,2332993
491528;3124553;88,0007019
491558;3124553;73,75209808
491588;3124553;57,21260071
491618;3124553;37,12310028
491648;3124553;32,84989929
491678;3124553;43,84500122
491708;3124553;62,73730087
491738;3124553;109,233902
491768;3124553;145,5749969
491798;3124553;155,1488037
491828;3124553;138,5527039
491858;3124553;105,4534988
491888;3124553;84,64330292
491918;3124553;84,87310028
491948;3124553;97,07579803
491978;3124553;111,0360031
492008;3124553;120,4980011
492038;3124553;138,4066925
492068;3124553;156,3690033
492098;3124553;166,3970947
492128;3124553;173,4996948
492158;3124553;163,6159973
492188;3124553;145,3820953
492218;3124553;127,5606995
492248;3124553;110,5487976
492278;3124553;97,1733017
492308;3124553;87,96829987
492338;3124553;78,78540039
492368;3124553;64,93830109
492398;3124553;45,6167984
492428;3124553;35,3030014
492458;3124553;38,6427002
492488;3124553;45,2010994
492518;3124553;46,56539917
492548;3124553;48,23830032
492578;3124553;56,64899826
492608;3124553;72,85739899
492638;3124553;94,55200195
492668;3124553;122,7959976
492698;3124553;136,2324982
492728;3124553;135,7191925
492758;3124553;132,3475037
492788;3124553;131,6645966
492818;3124553;130,6916962
492848;3124553;119,063797
492878;3124553;99,33029938
492908;3124553;82,66470337
492938;3124553;77,47730255
492968;3124553;86,5381012
492998;3124553;110,0848007
493028;3124553;132,0303955
493058;3124553;127,0662994
493088;3124553;106,2593994
493118;3124553;91,05549622
493148;3124553;83,33820343
493178;3124553;84,59190369
493208;3124553;95,19499969
493238;3124553;108,9223022
493268;3124553;120,2109985
493298;3124553;123,1867981
493328;3124553;125,9336014
493358;3124553;130,8614044
493388;3124553;135,4118042
493418;3124553;135,7994995
493448;3124553;133,8094025
493478;3124553;138,9434967
493508;3124553;144,883606
493538;3124553;140,6049042
493568;3124553;117,3932037
493598;3124553;87,07510376
493628;3124553;65,65219879
493658;3124553;61,03699875
493688;3124553;66,5687027
493718;3124553;76,56230164
493748;3124553;93,53970337
493778;3124553;109,3911972
493808;3124553;119,7466965
493838;3124553;137,4259949
493868;3124553;153,0310974
493898;3124553;154,4774017
493928;3124553;133,5330963
493958;3124553;89,74569702
490058;3124523;59,71860123
490088;3124523;59,14479828
490118;3124523;69,91750336
490148;3124523;89,54419708
490178;3124523;112,1987991
490208;3124523;128,5307007
490238;3124523;136,1394043
490268;3124523;135,3186951
490298;3124523;129,0292969
490328;3124523;124,0285034
490358;3124523;118,0270996
490388;3124523;110,6610031
490418;3124523;101,6984024
490448;3124523;98,91609955
490478;3124523;97,44719696
490508;3124523;95,12879944
490538;3124523;92,9865036
490568;3124523;85,35800171
490598;3124523;73,08570099
490628;3124523;55,79669952
490658;3124523;41,07120132
490688;3124523;33,1004982
490718;3124523;35,57210159
490748;3124523;55,08560181
490778;3124523;78,207901
490808;3124523;91,03600311
490838;3124523;98,24250031
490868;3124523;108,1764984
490898;3124523;115,1334991
490928;3124523;104,7627029
490958;3124523;77,79270172
490988;3124523;55,63790131
491018;3124523;52,75880051
491048;3124523;72,86289978
491078;3124523;96,33650208
491108;3124523;108,2024002
491138;3124523;120,5875015
491168;3124523;135,4884949
491198;3124523;144,7518005
491228;3124523;147,4729004
491258;3124523;140,6154938
491288;3124523;131,6533966
491318;3124523;129,3863068
491348;3124523;132,1439056
491378;3124523;144,365097
491408;3124523;149,6589966
491438;3124523;141,5664978
491468;3124523;125,3611984
491498;3124523;106,1271973
491528;3124523;95,08480072
491558;3124523;82,38030243
491588;3124523;60,82130051
491618;3124523;43,42139816
491648;3124523;45,70449829
491678;3124523;63,3451004
491708;3124523;80,63040161
491738;3124523;108,1989975
491768;3124523;131,8161926
491798;3124523;133,1242981
491828;3124523;115,6104965
491858;3124523;84,65859985
491888;3124523;62,24470139
491918;3124523;60,05260086
491948;3124523;73,25540161
491978;3124523;92,61199951
492008;3124523;108,1695023
492038;3124523;126,2782974
492068;3124523;145,3105011
492098;3124523;159,9783936
492128;3124523;170,7400055
492158;3124523;168,3424988
492188;3124523;155,5305939
492218;3124523;140,5149994
492248;3124523;125,8075027
492278;3124523;110,7945023
492308;3124523;98,57759857
492338;3124523;85,71209717
492368;3124523;65,36219788
492398;3124523;41,40670013
492428;3124523;24,25889969
492458;3124523;22,04159927
492488;3124523;27,73159981
492518;3124523;31,91020012
492548;3124523;37,96789932
492578;3124523;49,7234993
492608;3124523;67,96900177
492638;3124523;86,14369965
492668;3124523;103,3928986
492698;3124523;123,5847015
492728;3124523;137,0036926
492758;3124523;136,2631989
492788;3124523;130,3746948
492818;3124523;120,0035019
492848;3124523;107,2279968
492878;3124523;87,1352005
492908;3124523;66,853302
492938;3124523;60,05970001
492968;3124523;77,0460968
492998;3124523;108,1743011
493028;3124523;123,5119019
493058;3124523;114,4257965
493088;3124523;100,8659973
493118;3124523;95,84059906
493148;3124523;93,5089035
493178;3124523;92,55709839
493208;3124523;98,4598999
493238;3124523;110,135498
493268;3124523;122,0317993
493298;3124523;131,7819061
493328;3124523;139,3917999
493358;3124523;148,7971039
493388;3124523;152,0861053
493418;3124523;143,7774963
493448;3124523;131,6517944
493478;3124523;136,7306976
493508;3124523;144,0263977
493538;3124523;139,3495026
493568;3124523;119,4589005
493598;3124523;94,542099
493628;3124523;75,36759949
493658;3124523;65,58100128
493688;3124523;61,17570114
493718;3124523;65,92559814
493748;3124523;89,45700073
493778;3124523;117,0317001
493808;3124523;128,1152954
493838;3124523;132,5301971
493868;3124523;131,559906
493898;3124523;124,7057037
493928;3124523;103,6953964
493958;3124523;69,86640167
490058;3124493;85,97190094
490088;3124493;90,7039032
490118;3124493;98,97740173
490148;3124493;107,0048981
490178;3124493;117,3574982
490208;3124493;126,2938004
490238;3124493;133,7935028
490268;3124493;142,3813019
490298;3124493;145,1074982
490328;3124493;141,2767029
490358;3124493;126,2505035
490388;3124493;108,6501999
490418;3124493;98,3022995
490448;3124493;98,66790009
490478;3124493;104,1526031
490508;3124493;101,4837036
490538;3124493;92,79340363
490568;3124493;81,49440002
490598;3124493;66,45379639
490628;3124493;50,09170151
490658;3124493;37,48870087
490688;3124493;35,08319855
490718;3124493;43,11819839
490748;3124493;60,79439926
490778;3124493;83,57980347
490808;3124493;101,4689026
490838;3124493;112,2593994
490868;3124493;125,9046021
490898;3124493;128,9642944
490928;3124493;113,9664993
490958;3124493;83,87049866
490988;3124493;54,77009964
491018;3124493;44,66249847
491048;3124493;53,40610123
491078;3124493;71,75370026
491108;3124493;89,3022995
491138;3124493;108,8011017
491168;3124493;128,1954041
491198;3124493;138,4187927
491228;3124493;137,1510925
491258;3124493;129,1038055
491288;3124493;126,0081024
491318;3124493;127,1032028
491348;3124493;124,3414993
491378;3124493;124,1316986
491408;3124493;127,4414978
491438;3124493;124,7108002
491468;3124493;117,5419006
491498;3124493;112,2973022
491528;3124493;106,1107025
491558;3124493;91,99980164
491588;3124493;67,24030304
491618;3124493;49,40909958
491648;3124493;68,56759644
491678;3124493;96,48370361
491708;3124493;110,7628021
491738;3124493;119,2735977
491768;3124493;123,946701
491798;3124493;115,8320007
491828;3124493;91,23660278
491858;3124493;62,25289917
491888;3124493;43,76240158
491918;3124493;37,12269974
491948;3124493;48,74900055
491978;3124493;66,58589935
492008;3124493;79,86540222
492038;3124493;95,88929749
492068;3124493;115,0860977
492098;3124493;136,793396
492128;3124493;155,3347931
492158;3124493;162,7368011
492188;3124493;161,6139984
492218;3124493;149,6493073
492248;3124493;135,8511963
492278;3124493;119,8562012
492308;3124493;104,6484985
492338;3124493;88,84390259
492368;3124493;69,5809021
492398;3124493;49,93170166
492428;3124493;30,65369987
492458;3124493;16,38759995
492488;3124493;16,36669922
492518;3124493;31,29059982
492548;3124493;47,52399826
492578;3124493;59,83060074
492608;3124493;68,16110229
492638;3124493;61,98619843
492668;3124493;61,11420059
492698;3124493;90,3022995
492728;3124493;124,5382004
492758;3124493;132,1387024
492788;3124493;118,353302
492818;3124493;99,82879639
492848;3124493;83,61139679
492878;3124493;64,56919861
492908;3124493;45,75790024
492938;3124493;38,71620178
492968;3124493;59,72639847
492998;3124493;92,30069733
493028;3124493;102,9682007
493058;3124493;94,08300018
493088;3124493;88,58409882
493118;3124493;90,55789948
493148;3124493;95,1269989
493178;3124493;98,98889923
493208;3124493;103,8303986
493238;3124493;113,2939987
493268;3124493;125,1607971
493298;3124493;138,6481934
493328;3124493;153,2454987
493358;3124493;162,8925934
493388;3124493;154,1376953
493418;3124493;129,5933075
493448;3124493;110,2633972
493478;3124493;119,0749969
493508;3124493;133,4577026
493538;3124493;136,6284027
493568;3124493;126,293602
493598;3124493;108,7233963
493628;3124493;92,16680145
493658;3124493;75,13729858
493688;3124493;59,86380005
493718;3124493;58,24679947
493748;3124493;86,24120331
493778;3124493;122,3886032
493808;3124493;137,7938995
493838;3124493;129,8157959
493868;3124493;111,3867035
493898;3124493;98,59190369
493928;3124493;79,25569916
493958;3124493;54,37950134
490058;3124463;93,71170044
490088;3124463;106,1048965
490118;3124463;115,8686981
490148;3124463;118,978302
490178;3124463;120,7809982
490208;3124463;124,3015976
490238;3124463;133,5435944
490268;3124463;148,7140045
490298;3124463;162,4902039
490328;3124463;154,0269012
490358;3124463;130,1779022
490388;3124463;107,2108002
490418;3124463;98,66539764
490448;3124463;103,8455963
490478;3124463;105,0649033
490508;3124463;98,68859863
490538;3124463;89,48770142
490568;3124463;77,67150116
490598;3124463;68,61370087
490628;3124463;56,07519913
490658;3124463;47,55830002
490688;3124463;48,62960052
490718;3124463;55,21369934
490748;3124463;70,63639832
490778;3124463;91,79329681
490808;3124463;111,0360031
490838;3124463;125,5105972
490868;3124463;137,7846069
490898;3124463;138,7024994
490928;3124463;121,7049026
490958;3124463;89,81529999
490988;3124463;59,81240082
491018;3124463;43,0644989
491048;3124463;42,89989853
491078;3124463;58,93669891
491108;3124463;78,31710052
491138;3124463;102,6757965
491168;3124463;123,0326996
491198;3124463;129,5274963
491228;3124463;124,0195999
491258;3124463;118,422699
491288;3124463;119,0103989
491318;3124463;116,4197006
491348;3124463;104,3315964
491378;3124463;100,3563995
491408;3124463;106,7126007
491438;3124463;109,9145966
491468;3124463;116,1270981
491498;3124463;124,8979034
491528;3124463;122,8492966
491558;3124463;104,5641022
491588;3124463;76,60579681
491618;3124463;64,56900024
491648;3124463;92,59950256
491678;3124463;131,2953033
491708;3124463;147,4575043
491738;3124463;136,8309937
491768;3124463;125,6601028
491798;3124463;107,7026978
491828;3124463;79,5164032
491858;3124463;52,50479889
491888;3124463;35,9151001
491918;3124463;35,48730087
491948;3124463;51,51819992
491978;3124463;66,15579987
492008;3124463;72,89969635
492038;3124463;81,13279724
492068;3124463;96,41500092
492098;3124463;116,2454987
492128;3124463;132,5695953
492158;3124463;143,3334045
492188;3124463;149,7691956
492218;3124463;145,3769073
492248;3124463;134,0095978
492278;3124463;118,8141022
492308;3124463;103,0438995
492338;3124463;86,88990021
492368;3124463;71,72609711
492398;3124463;54,24769974
492428;3124463;35,65570068
492458;3124463;18,63990021
492488;3124463;20,76460075
492518;3124463;39,43650055
492548;3124463;61,82690048
492578;3124463;72,14379883
492608;3124463;70,47319794
492638;3124463;47,80049896
492668;3124463;34,86579895
492698;3124463;71,39199829
492728;3124463;115,5987015
492758;3124463;127,8947983
492788;3124463;109,5358963
492818;3124463;87,51850128
492848;3124463;69,26909637
492878;3124463;49,42959976
492908;3124463;30,91489983
492938;3124463;21,53569984
492968;3124463;44,20439911
492998;3124463;74,46980286
493028;3124463;87,49160004
493058;3124463;79,80329895
493088;3124463;73,74500275
493118;3124463;79,89240265
493148;3124463;89,36779785
493178;3124463;98,57839966
493208;3124463;108,1899033
493238;3124463;118,7022018
493268;3124463;132,3455963
493298;3124463;146,8381958
493328;3124463;159,0460052
493358;3124463;155,6793976
493388;3124463;131,1905975
493418;3124463;105,0115967
493448;3124463;87,08300018
493478;3124463;101,9978027
493508;3124463;129,6056061
493538;3124463;141,5623932
493568;3124463;135,3016052
493598;3124463;120,9869995
493628;3124463;103,6074982
493658;3124463;78,63459778
493688;3124463;54,45000076
493718;3124463;50,60910034
493748;3124463;79,13349915
493778;3124463;124,978302
493808;3124463;148,4846954
493838;3124463;132,9445953
493868;3124463;109,5273972
493898;3124463;94,47920227
493928;3124463;78,936203
493958;3124463;57,76580048
490058;3124433;77,72850037
490088;3124433;99,29340363
490118;3124433;115,8407974
490148;3124433;120,3199997
490178;3124433;123,3889999
490208;3124433;127,9204025
490238;3124433;139,6564941
490268;3124433;161,2057037
490298;3124433;174,9176941
490328;3124433;168,0108032
490358;3124433;138,066803
490388;3124433;110,981102
490418;3124433;105,8276978
490448;3124433;108,7408981
490478;3124433;108,4188995
490508;3124433;102,0783997
490538;3124433;92,51059723
490568;3124433;86,39050293
490598;3124433;77,96669769
490628;3124433;68,00930023
490658;3124433;63,59370041
490688;3124433;67,74140167
490718;3124433;75,3451004
490748;3124433;86,73639679
490778;3124433;103,2779007
490808;3124433;122,5712967
490838;3124433;137,1728058
490868;3124433;145,2185974
490898;3124433;138,4958954
490928;3124433;121,914299
490958;3124433;94,33119965
490988;3124433;67,70580292
491018;3124433;51,17879868
491048;3124433;47,51100159
491078;3124433;56,19549942
491108;3124433;71,14369965
491138;3124433;93,56159973
491168;3124433;110,9188995
491198;3124433;114,5297012
491228;3124433;109,8787994
491258;3124433;107,9576035
491288;3124433;106,7245026
491318;3124433;93,82900238
491348;3124433;76,85320282
491378;3124433;75,1713028
491408;3124433;87,4822998
491438;3124433;103,8181
491468;3124433;122,4611969
491498;3124433;144,5187073
491528;3124433;145,7290039
491558;3124433;125,0431976
491588;3124433;100,8641968
491618;3124433;98,01899719
491648;3124433;121,8947983
491678;3124433;156,1141968
491708;3124433;170,3054962
491738;3124433;152,5184021
491768;3124433;126,509201
491798;3124433;105,1322021
491828;3124433;83,46379852
491858;3124433;64,96929932
491888;3124433;58,93519974
491918;3124433;65,92649841
491948;3124433;77,99349976
491978;3124433;80,66439819
492008;3124433;74,83989716
492038;3124433;71,76779938
492068;3124433;79,35929871
492098;3124433;91,31680298
492128;3124433;101,1578979
492158;3124433;114,5808029
492188;3124433;126,3513031
492218;3124433;129,0552979
492248;3124433;122,3534012
492278;3124433;107,1016998
492308;3124433;89,59729767
492338;3124433;75,08789825
492368;3124433;60,83580017
492398;3124433;48,95510101
492428;3124433;37,40819931
492458;3124433;25,26300049
492488;3124433;27,05690002
492518;3124433;43,38399887
492548;3124433;67,62660217
492578;3124433;80,38770294
492608;3124433;77,15750122
492638;3124433;54,35860062
492668;3124433;39,50109863
492698;3124433;64,45880127
492728;3124433;106,884697
492758;3124433;119,4651031
492788;3124433;103,9440002
492818;3124433;85,31549835
492848;3124433;70,55110168
492878;3124433;52,28789902
492908;3124433;32,14089966
492938;3124433;20,75530052
492968;3124433;31,25230026
492998;3124433;54,79130173
493028;3124433;66,24369812
493058;3124433;62,80939865
493088;3124433;61,76259995
493118;3124433;70,80419922
493148;3124433;84,69940186
493178;3124433;97,68160248
493208;3124433;107,7547989
493238;3124433;121,6054001
493268;3124433;135,9376068
493298;3124433;147,5991974
493328;3124433;146,2940063
493358;3124433;123,0566025
493388;3124433;98,99749756
493418;3124433;85,04190063
493448;3124433;87,2276001
493478;3124433;112,4904022
493508;3124433;145,4293976
493538;3124433;152,3883057
493568;3124433;139,7136993
493598;3124433;119,953598
493628;3124433;98,04979706
493658;3124433;67,97769928
493688;3124433;37,59629822
493718;3124433;37,35329819
493748;3124433;68,52619934
493778;3124433;124,5690002
493808;3124433;153,2534027
493838;3124433;148,598999
493868;3124433;127,2811966
493898;3124433;110,8871994
493928;3124433;90,83920288
493958;3124433;63,26589966
490058;3124403;55,63800049
490088;3124403;87,1548996
490118;3124403;106,4008026
490148;3124403;115,4905014
490178;3124403;122,6923981
490208;3124403;133,4725952
490238;3124403;150,1031036
490268;3124403;170,0027008
490298;3124403;183,3146057
490328;3124403;177,3621979
490358;3124403;152,5341949
490388;3124403;125,7973022
490418;3124403;113,5779037
490448;3124403;114,5138016
490478;3124403;115,7714005
490508;3124403;112,0016022
490538;3124403;105,8766022
490568;3124403;99,854599
490598;3124403;90,40440369
490628;3124403;82,62220001
490658;3124403;82,08869934
490688;3124403;90,62049866
490718;3124403;98,37519836
490748;3124403;107,6272964
490778;3124403;121,1715012
490808;3124403;136,6412048
490838;3124403;148,2145996
490868;3124403;147,0585022
490898;3124403;133,9311066
490928;3124403;117,9915009
490958;3124403;98,50810242
490988;3124403;78,33399963
491018;3124403;65,75
491048;3124403;55,23040009
491078;3124403;49,21760178
491108;3124403;55,66500092
491138;3124403;71,9654007
491168;3124403;89,96209717
491198;3124403;94,66529846
491228;3124403;94,22740173
491258;3124403;96,02149963
491288;3124403;89,04570007
491318;3124403;68,73729706
491348;3124403;51,75460052
491378;3124403;57,02870178
491408;3124403;81,1875
491438;3124403;106,1341019
491468;3124403;134,9978943
491498;3124403;163,5778046
491528;3124403;168,3746033
491558;3124403;151,7015991
491588;3124403;128,8809052
491618;3124403;123,7387009
491648;3124403;136,6278076
491678;3124403;156,5989075
491708;3124403;165,372406
491738;3124403;152,9241943
491768;3124403;134,5229034
491798;3124403;116,1905975
491828;3124403;103,8595963
491858;3124403;96,60040283
491888;3124403;101,4405975
491918;3124403;109,2328033
491948;3124403;105,6662979
491978;3124403;90,51509857
492008;3124403;73,24030304
492038;3124403;61,65340042
492068;3124403;57,09780121
492098;3124403;59,86529922
492128;3124403;65,78510284
492158;3124403;80,95120239
492188;3124403;100,7854004
492218;3124403;111,6969986
492248;3124403;108,8228989
492278;3124403;93,25270081
492308;3124403;75,90299988
492338;3124403;59,07970047
492368;3124403;46,45550156
492398;3124403;44,09899902
492428;3124403;45,58739853
492458;3124403;44,80070114
492488;3124403;43,25149918
492518;3124403;54,38499832
492548;3124403;75,82299805
492578;3124403;90,86389923
492608;3124403;91,0109024
492638;3124403;71,94889832
492668;3124403;55,22589874
492698;3124403;65,38639832
492728;3124403;94,87159729
492758;3124403;115,9732971
492788;3124403;107,6582031
492818;3124403;93,84279633
492848;3124403;82,81600189
492878;3124403;64,00060272
492908;3124403;39,04040146
492938;3124403;21,55080032
492968;3124403;27,08160019
492998;3124403;41,35179901
493028;3124403;51,35499954
493058;3124403;53,11190033
493088;3124403;58,86370087
493118;3124403;70,90409851
493148;3124403;85,55480194
493178;3124403;97,43830109
493208;3124403;108,7394028
493238;3124403;122,0771027
493268;3124403;133,7897034
493298;3124403;132,8591003
493328;3124403;111,6325989
493358;3124403;84,22429657
493388;3124403;73,24340057
493418;3124403;82,1391983
493448;3124403;106,4915009
493478;3124403;141,3811951
493508;3124403;159,8161011
493538;3124403;154,024704
493568;3124403;128,7545013
493598;3124403;101,8656998
493628;3124403;80,95200348
493658;3124403;56,30509949
493688;3124403;33,57799911
493718;3124403;31,81299973
493748;3124403;66,8144989
493778;3124403;123,0677032
493808;3124403;156,0615997
493838;3124403;161,0335999
493868;3124403;148,634201
493898;3124403;123,9572983
493928;3124403;95,74120331
493958;3124403;59,7356987
490058;3124373;48,83959961
490088;3124373;78,45290375
490118;3124373;99,44290161
490148;3124373;108,4893036
490178;3124373;115,8174973
490208;3124373;129,1838074
490238;3124373;144,1313934
490268;3124373;159,5733032
