x;y;SAGAWI
490568;3124823;13,51000023
490598;3124823;13,60999966
490628;3124823;13,75
490658;3124823;14,27000046
490688;3124823;14,22999954
490718;3124823;14,31999969
490748;3124823;14,30000019
490778;3124823;14,32999992
490808;3124823;14,60999966
490838;3124823;15,10999966
490868;3124823;15,56000042
490898;3124823;15,60999966
490928;3124823;15,59000015
490958;3124823;15,96000004
490988;3124823;15,78999996
491018;3124823;15,27999973
491048;3124823;14,92000008
491078;3124823;14,65999985
491108;3124823;14,35999966
491138;3124823;14,14000034
491168;3124823;14,22000027
491198;3124823;14,56999969
491228;3124823;14,63000011
491258;3124823;14,42000008
491288;3124823;14,14000034
491318;3124823;13,98999977
491348;3124823;14,43999958
491378;3124823;14,01000023
491408;3124823;13,81999969
491438;3124823;13,65999985
491468;3124823;13,55000019
491498;3124823;13,64000034
491528;3124823;14,07999992
491558;3124823;13,92000008
491588;3124823;13,82999992
491618;3124823;13,85999966
491648;3124823;13,77999973
491678;3124823;13,68000031
491708;3124823;13,77000046
491738;3124823;13,85000038
491768;3124823;13,88000011
491798;3124823;13,93999958
491828;3124823;13,60000038
491858;3124823;13,57999992
491888;3124823;13,53999996
491918;3124823;13,60999966
491948;3124823;13,77999973
491978;3124823;13,75
492008;3124823;13,76000023
492038;3124823;13,98999977
492068;3124823;14,26000023
492098;3124823;14,35999966
492128;3124823;14,30000019
492158;3124823;14,18000031
492188;3124823;14,07999992
492218;3124823;14,27000046
492248;3124823;13,98999977
492278;3124823;13,71000004
492308;3124823;13,96000004
492338;3124823;14,64000034
492368;3124823;14,88000011
492398;3124823;14,68000031
492428;3124823;14,38000011
492458;3124823;14,10000038
492488;3124823;14
492518;3124823;13,85000038
492548;3124823;13,80000019
492578;3124823;13,94999981
492608;3124823;13,53999996
492638;3124823;13,47000027
492668;3124823;13,53999996
492698;3124823;13,47999954
492728;3124823;13,60000038
492758;3124823;13,60999966
492788;3124823;13,60999966
492818;3124823;13,71000004
492848;3124823;13,97999954
492878;3124823;14,06000042
492908;3124823;14,06999969
492938;3124823;14,06000042
492968;3124823;14,09000015
492998;3124823;14,26000023
493028;3124823;14,52000046
493058;3124823;14,57999992
493088;3124823;14,56999969
493118;3124823;14,55000019
493148;3124823;14,56999969
493178;3124823;14,73999977
493208;3124823;15,14999962
493238;3124823;15,60000038
493268;3124823;15,39999962
493298;3124823;15,11999989
493328;3124823;14,97999954
493358;3124823;15,09000015
493388;3124823;14,52000046
493418;3124823;14,25
493448;3124823;14,10000038
493478;3124823;13,92000008
493508;3124823;13,72000027
493538;3124823;13,22999954
493568;3124823;13,11999989
493598;3124823;13,15999985
493628;3124823;13,59000015
493658;3124823;13,88000011
493688;3124823;14,02999973
493718;3124823;14,28999996
493748;3124823;14,06000042
493778;3124823;14,18999958
493808;3124823;14,55000019
493838;3124823;14,60000038
493868;3124823;14,47000027
493898;3124823;14,26000023
493928;3124823;14,23999977
493958;3124823;14,26000023
490058;3124793;12,42000008
490088;3124793;12,30000019
490118;3124793;12,11999989
490148;3124793;12,28999996
490178;3124793;12,52000046
490208;3124793;13,05000019
490238;3124793;14,03999996
490268;3124793;14,47000027
490298;3124793;14,48999977
490328;3124793;14,60999966
490358;3124793;14,47000027
490388;3124793;14,43999958
490418;3124793;14,40999985
490448;3124793;14,02000046
490478;3124793;13,46000004
490508;3124793;13,14999962
490538;3124793;12,98999977
490568;3124793;13
490598;3124793;13,14000034
490628;3124793;13,75
490658;3124793;14,07999992
490688;3124793;14,21000004
490718;3124793;14,18999958
490748;3124793;14,17000008
490778;3124793;14,39000034
490808;3124793;14,67000008
490838;3124793;15,14999962
490868;3124793;15,67000008
490898;3124793;15,63000011
490928;3124793;15,36999989
490958;3124793;15,63000011
490988;3124793;15,51000023
491018;3124793;15,18999958
491048;3124793;14,86999989
491078;3124793;14,65999985
491108;3124793;14,43999958
491138;3124793;14,18999958
491168;3124793;14,22999954
491198;3124793;14,56000042
491228;3124793;14,71000004
491258;3124793;14,93999958
491288;3124793;14,35999966
491318;3124793;13,98999977
491348;3124793;14,25
491378;3124793;13,88000011
491408;3124793;13,43000031
491438;3124793;13,47999954
491468;3124793;13,31000042
491498;3124793;13,34000015
491528;3124793;13,65999985
491558;3124793;13,60000038
491588;3124793;14,03999996
491618;3124793;14,35000038
491648;3124793;13,82999992
491678;3124793;13,82999992
491708;3124793;13,72999954
491738;3124793;13,77000046
491768;3124793;14,05000019
491798;3124793;14,01000023
491828;3124793;13,56999969
491858;3124793;13,51000023
491888;3124793;13,44999981
491918;3124793;13,59000015
491948;3124793;13,85000038
491978;3124793;14,02000046
492008;3124793;14,25
492038;3124793;14,56999969
492068;3124793;14,98999977
492098;3124793;14,72000027
492128;3124793;14,48999977
492158;3124793;14,35000038
492188;3124793;14,22999954
492218;3124793;14,31999969
492248;3124793;14,47999954
492278;3124793;13,89999962
492308;3124793;14,02999973
492338;3124793;14,5
492368;3124793;14,65999985
492398;3124793;14,52999973
492428;3124793;14,5
492458;3124793;14,31000042
492488;3124793;14,19999981
492518;3124793;14,01000023
492548;3124793;13,90999985
492578;3124793;13,93999958
492608;3124793;13,51000023
492638;3124793;13,59000015
492668;3124793;13,34000015
492698;3124793;13,32999992
492728;3124793;13,52000046
492758;3124793;13,64000034
492788;3124793;13,77000046
492818;3124793;14,17000008
492848;3124793;14,51000023
492878;3124793;14,46000004
492908;3124793;14,44999981
492938;3124793;14,36999989
492968;3124793;14,39999962
492998;3124793;14,75
493028;3124793;15,19999981
493058;3124793;15,31000042
493088;3124793;15,25
493118;3124793;15,03999996
493148;3124793;14,97000027
493178;3124793;15,14000034
493208;3124793;15,46000004
493238;3124793;15,61999989
493268;3124793;15,40999985
493298;3124793;15,10999966
493328;3124793;14,82999992
493358;3124793;14,52999973
493388;3124793;14,38000011
493418;3124793;14,09000015
493448;3124793;13,90999985
493478;3124793;13,72000027
493508;3124793;13,43000031
493538;3124793;13,10999966
493568;3124793;13
493598;3124793;13,39999962
493628;3124793;13,94999981
493658;3124793;14,27999973
493688;3124793;14,60999966
493718;3124793;14,28999996
493748;3124793;14,05000019
493778;3124793;14,31000042
493808;3124793;14,51000023
493838;3124793;14,30000019
493868;3124793;14,14999962
493898;3124793;14,06000042
493928;3124793;14,05000019
493958;3124793;14,51000023
490058;3124763;12,55000019
490088;3124763;12,34000015
490118;3124763;12,32999992
490148;3124763;12,5
490178;3124763;12,94999981
490208;3124763;13,38000011
490238;3124763;14,23999977
490268;3124763;14,88000011
490298;3124763;14,65999985
490328;3124763;14,40999985
490358;3124763;14,47000027
490388;3124763;14,34000015
490418;3124763;13,94999981
490448;3124763;13,52999973
490478;3124763;13,22999954
490508;3124763;12,98999977
490538;3124763;12,94999981
490568;3124763;12,97000027
490598;3124763;13,52000046
490628;3124763;13,89999962
490658;3124763;14,03999996
490688;3124763;14,02000046
490718;3124763;13,98999977
490748;3124763;14,22000027
490778;3124763;14,46000004
490808;3124763;14,76000023
490838;3124763;15,31000042
490868;3124763;15,60999966
490898;3124763;15,18000031
490928;3124763;15,06000042
490958;3124763;14,97999954
490988;3124763;15,69999981
491018;3124763;15,10000038
491048;3124763;14,72999954
491078;3124763;14,56000042
491108;3124763;14,52000046
491138;3124763;14,34000015
491168;3124763;14,28999996
491198;3124763;14,52000046
491228;3124763;14,60999966
491258;3124763;14,80000019
491288;3124763;14,56999969
491318;3124763;14,18000031
491348;3124763;14,22999954
491378;3124763;13,51000023
491408;3124763;13,01000023
491438;3124763;13,19999981
491468;3124763;13,10000038
491498;3124763;13,13000011
491528;3124763;13,47000027
491558;3124763;13,89999962
491588;3124763;14,31000042
491618;3124763;14,42000008
491648;3124763;13,96000004
491678;3124763;13,90999985
491708;3124763;13,68000031
491738;3124763;13,56000042
491768;3124763;13,84000015
491798;3124763;13,96000004
491828;3124763;13,52999973
491858;3124763;13,47000027
491888;3124763;13,38000011
491918;3124763;13,51000023
491948;3124763;13,84000015
491978;3124763;14,14999962
492008;3124763;14,48999977
492038;3124763;14,76000023
492068;3124763;14,88000011
492098;3124763;15,13000011
492128;3124763;14,80000019
492158;3124763;14,52000046
492188;3124763;14,35999966
492218;3124763;14,43999958
492248;3124763;14,5
492278;3124763;14,31000042
492308;3124763;14,18000031
492338;3124763;14,47999954
492368;3124763;14,52999973
492398;3124763;14,42000008
492428;3124763;14,36999989
492458;3124763;14,43999958
492488;3124763;14,23999977
492518;3124763;14,03999996
492548;3124763;13,93000031
492578;3124763;13,93999958
492608;3124763;13,68999958
492638;3124763;13,78999996
492668;3124763;13,28999996
492698;3124763;13,15999985
492728;3124763;13,56999969
492758;3124763;13,77999973
492788;3124763;14,22999954
492818;3124763;14,68000031
492848;3124763;14,65999985
492878;3124763;14,60999966
492908;3124763;14,59000015
492938;3124763;14,53999996
492968;3124763;14,69999981
492998;3124763;15
493028;3124763;15,28999996
493058;3124763;15,5
493088;3124763;15,35000038
493118;3124763;15,10000038
493148;3124763;15,02000046
493178;3124763;15,18000031
493208;3124763;15,47000027
493238;3124763;15,61999989
493268;3124763;15,39999962
493298;3124763;14,94999981
493328;3124763;14,57999992
493358;3124763;14,39000034
493388;3124763;14,27999973
493418;3124763;14,17000008
493448;3124763;13,84000015
493478;3124763;13,51000023
493508;3124763;13,18999958
493538;3124763;13,01000023
493568;3124763;13,31999969
493598;3124763;13,81000042
493628;3124763;13,96000004
493658;3124763;14,07999992
493688;3124763;14,40999985
493718;3124763;14,28999996
493748;3124763;14,17000008
493778;3124763;14,31000042
493808;3124763;14,43999958
493838;3124763;14,26000023
493868;3124763;14,11999989
493898;3124763;14,03999996
493928;3124763;14,34000015
493958;3124763;13,84000015
490058;3124733;12,80000019
490088;3124733;12,77000046
490118;3124733;13,03999996
490148;3124733;13,31999969
490178;3124733;13,43000031
490208;3124733;14,21000004
490238;3124733;14,69999981
490268;3124733;14,85000038
490298;3124733;14,13000011
490328;3124733;13,89000034
490358;3124733;13,85999966
490388;3124733;13,86999989
490418;3124733;13,61999989
490448;3124733;13,48999977
490478;3124733;13,31999969
490508;3124733;13,11999989
490538;3124733;13,14999962
490568;3124733;13,80000019
490598;3124733;13,94999981
490628;3124733;14,01000023
490658;3124733;13,89000034
490688;3124733;13,82999992
490718;3124733;14,03999996
490748;3124733;14,27999973
490778;3124733;14,53999996
490808;3124733;14,89000034
490838;3124733;15,72000027
490868;3124733;15,10999966
490898;3124733;15,22000027
490928;3124733;15,18999958
490958;3124733;14,77000046
490988;3124733;15,10999966
491018;3124733;15,18000031
491048;3124733;14,60999966
491078;3124733;14,51000023
491108;3124733;14,47999954
491138;3124733;14,42000008
491168;3124733;14,40999985
491198;3124733;14,47999954
491228;3124733;14,44999981
491258;3124733;14,51000023
491288;3124733;14,32999992
491318;3124733;14,15999985
491348;3124733;13,65999985
491378;3124733;12,98999977
491408;3124733;12,75
491438;3124733;13,17000008
491468;3124733;13,05000019
491498;3124733;13,05000019
491528;3124733;13,40999985
491558;3124733;14,02999973
491588;3124733;14,14999962
491618;3124733;14,42000008
491648;3124733;14,14999962
491678;3124733;14,06000042
491708;3124733;13,77000046
491738;3124733;13,55000019
491768;3124733;13,64000034
491798;3124733;14,09000015
491828;3124733;13,52000046
491858;3124733;13,47999954
491888;3124733;13,39000034
491918;3124733;13,47000027
491948;3124733;13,80000019
491978;3124733;14,25
492008;3124733;14,57999992
492038;3124733;14,72999954
492068;3124733;14,86999989
492098;3124733;14,96000004
492128;3124733;15,5
492158;3124733;14,93999958
492188;3124733;14,55000019
492218;3124733;14,64000034
492248;3124733;14,56000042
492278;3124733;14,35000038
492308;3124733;14,31000042
492338;3124733;14,13000011
492368;3124733;14,02000046
492398;3124733;14,05000019
492428;3124733;14,02999973
492458;3124733;14
492488;3124733;14,02999973
492518;3124733;13,89000034
492548;3124733;13,78999996
492578;3124733;13,68000031
492608;3124733;13,68999958
492638;3124733;13,64000034
492668;3124733;13,27999973
492698;3124733;13,14000034
492728;3124733;13,44999981
492758;3124733;14,03999996
492788;3124733;14,72000027
492818;3124733;14,73999977
492848;3124733;14,59000015
492878;3124733;14,56999969
492908;3124733;14,64999962
492938;3124733;14,85000038
492968;3124733;14,92000008
492998;3124733;15,02999973
493028;3124733;15,18999958
493058;3124733;15,25
493088;3124733;15,22000027
493118;3124733;15,06999969
493148;3124733;15
493178;3124733;15,18000031
493208;3124733;15,47999954
493238;3124733;15,60999966
493268;3124733;15,19999981
493298;3124733;14,69999981
493328;3124733;14,44999981
493358;3124733;14,27999973
493388;3124733;14,14000034
493418;3124733;14,01000023
493448;3124733;13,75
493478;3124733;13,47000027
493508;3124733;13,23999977
493538;3124733;13,22999954
493568;3124733;13,56999969
493598;3124733;13,72000027
493628;3124733;14,03999996
493658;3124733;14,13000011
493688;3124733;14,19999981
493718;3124733;14,25
493748;3124733;14,18000031
493778;3124733;14,22000027
493808;3124733;14,17000008
493838;3124733;14,06000042
493868;3124733;14,02000046
493898;3124733;13,94999981
493928;3124733;13,81999969
493958;3124733;13,77999973
490058;3124703;13,21000004
490088;3124703;13,48999977
490118;3124703;14,18000031
490148;3124703;14,64999962
490178;3124703;14,68999958
490208;3124703;14,71000004
490238;3124703;14,82999992
490268;3124703;13,92000008
490298;3124703;13,34000015
490328;3124703;13,27000046
490358;3124703;13,48999977
490388;3124703;13,76000023
490418;3124703;13,67000008
490448;3124703;13,77999973
490478;3124703;13,64000034
490508;3124703;13,35000038
490538;3124703;13,69999981
490568;3124703;14
490598;3124703;13,85000038
490628;3124703;14,06999969
490658;3124703;13,98999977
490688;3124703;13,89000034
490718;3124703;14,10999966
490748;3124703;14,35999966
490778;3124703;14,64999962
490808;3124703;15,23999977
490838;3124703;15,23999977
490868;3124703;15,18000031
490898;3124703;15,65999985
490928;3124703;15,10999966
490958;3124703;14,80000019
490988;3124703;15,13000011
491018;3124703;14,94999981
491048;3124703;14,52000046
491078;3124703;14,42000008
491108;3124703;14,39999962
491138;3124703;14,34000015
491168;3124703;14,31000042
491198;3124703;14,34000015
491228;3124703;14,15999985
491258;3124703;14,03999996
491288;3124703;13,93999958
491318;3124703;13,56999969
491348;3124703;13,02999973
491378;3124703;12,72999954
491408;3124703;12,90999985
491438;3124703;13,38000011
491468;3124703;13,09000015
491498;3124703;13,02999973
491528;3124703;13,36999989
491558;3124703;13,86999989
491588;3124703;13,97999954
491618;3124703;14,14999962
491648;3124703;14,01000023
491678;3124703;14,21000004
491708;3124703;13,97000027
491738;3124703;13,56999969
491768;3124703;13,63000011
491798;3124703;14,10000038
491828;3124703;13,53999996
491858;3124703;13,52000046
491888;3124703;13,42000008
491918;3124703;13,52000046
491948;3124703;13,89000034
491978;3124703;14,27000046
492008;3124703;14,51000023
492038;3124703;14,65999985
492068;3124703;14,77999973
492098;3124703;14,89999962
492128;3124703;15,06000042
492158;3124703;14,72999954
492188;3124703;14,82999992
492218;3124703;14,94999981
492248;3124703;14,48999977
492278;3124703;14,10000038
492308;3124703;13,69999981
492338;3124703;13,56000042
492368;3124703;13,57999992
492398;3124703;13,63000011
492428;3124703;13,60000038
492458;3124703;13,68999958
492488;3124703;13,81000042
492518;3124703;13,72999954
492548;3124703;13,61999989
492578;3124703;13,48999977
492608;3124703;13,47999954
492638;3124703;13,44999981
492668;3124703;13,25
492698;3124703;13,17000008
492728;3124703;13,65999985
492758;3124703;14,47000027
492788;3124703;14,77000046
492818;3124703;14,60999966
492848;3124703;14,47999954
492878;3124703;14,60999966
492908;3124703;15,06000042
492938;3124703;15,27000046
492968;3124703;14,89999962
492998;3124703;14,82999992
493028;3124703;14,97000027
493058;3124703;15,06000042
493088;3124703;15,05000019
493118;3124703;14,97999954
493148;3124703;15,06000042
493178;3124703;15,39999962
493208;3124703;15,60999966
493238;3124703;15,35000038
493268;3124703;14,88000011
493298;3124703;14,55000019
493328;3124703;14,26000023
493358;3124703;14,02999973
493388;3124703;13,93999958
493418;3124703;13,84000015
493448;3124703;13,71000004
493478;3124703;13,55000019
493508;3124703;13,38000011
493538;3124703;13,46000004
493568;3124703;13,47999954
493598;3124703;13,56999969
493628;3124703;13,76000023
493658;3124703;14,15999985
493688;3124703;14,31999969
493718;3124703;14,18999958
493748;3124703;14,10000038
493778;3124703;14,02999973
493808;3124703;13,88000011
493838;3124703;13,81000042
493868;3124703;13,81999969
493898;3124703;13,76000023
493928;3124703;13,52000046
493958;3124703;13,39999962
490058;3124673;13,73999977
490088;3124673;14,27999973
490118;3124673;14,85000038
490148;3124673;14,84000015
490178;3124673;14,81999969
490208;3124673;14,77999973
490238;3124673;13,89000034
490268;3124673;13,14999962
490298;3124673;13,01000023
490328;3124673;13,30000019
490358;3124673;13,59000015
490388;3124673;13,78999996
490418;3124673;13,89000034
490448;3124673;14,11999989
490478;3124673;13,82999992
490508;3124673;13,84000015
490538;3124673;13,94999981
490568;3124673;14,05000019
490598;3124673;14,10999966
490628;3124673;14,34000015
490658;3124673;14,07999992
490688;3124673;13,97000027
490718;3124673;14,18999958
490748;3124673;14,47999954
490778;3124673;14,97999954
490808;3124673;15,14999962
490838;3124673;15,27999973
490868;3124673;15,56999969
490898;3124673;15,76000023
490928;3124673;15,15999985
490958;3124673;14,89000034
490988;3124673;15,10999966
491018;3124673;14,85999966
491048;3124673;14,43000031
491078;3124673;14,35000038
491108;3124673;14,32999992
491138;3124673;14,27000046
491168;3124673;14,23999977
491198;3124673;14,13000011
491228;3124673;13,88000011
491258;3124673;13,86999989
491288;3124673;13,57999992
491318;3124673;13,14999962
491348;3124673;12,93000031
491378;3124673;13,06000042
491408;3124673;13,47000027
491438;3124673;13,57999992
491468;3124673;13,14000034
491498;3124673;12,97999954
491528;3124673;13,31000042
491558;3124673;13,81000042
491588;3124673;13,90999985
491618;3124673;14,10000038
491648;3124673;14,25
491678;3124673;14,52000046
491708;3124673;13,97999954
491738;3124673;13,56999969
491768;3124673;13,61999989
491798;3124673;14,10000038
491828;3124673;13,56000042
491858;3124673;13,56999969
491888;3124673;13,51000023
491918;3124673;13,64000034
491948;3124673;13,93999958
491978;3124673;14,25
492008;3124673;14,47999954
492038;3124673;14,60999966
492068;3124673;14,72999954
492098;3124673;14,78999996
492128;3124673;14,86999989
492158;3124673;15,07999992
492188;3124673;15,13000011
492218;3124673;14,65999985
492248;3124673;14,26000023
492278;3124673;13,77999973
492308;3124673;13,56000042
492338;3124673;13,57999992
492368;3124673;13,65999985
492398;3124673;13,64000034
492428;3124673;13,68999958
492458;3124673;13,81000042
492488;3124673;13,81999969
492518;3124673;13,68999958
492548;3124673;13,59000015
492578;3124673;13,60000038
492608;3124673;13,63000011
492638;3124673;13,64000034
492668;3124673;13,46000004
492698;3124673;13,52000046
492728;3124673;13,98999977
492758;3124673;14,5
492788;3124673;14,64000034
492818;3124673;14,52999973
492848;3124673;14,64000034
492878;3124673;15,06000042
492908;3124673;15,11999989
492938;3124673;15,21000004
492968;3124673;14,72999954
492998;3124673;14,72999954
493028;3124673;15,02000046
493058;3124673;15,10999966
493088;3124673;15,10000038
493118;3124673;15,14999962
493148;3124673;15,39999962
493178;3124673;15,59000015
493208;3124673;15,31000042
493238;3124673;14,94999981
493268;3124673;14,68000031
493298;3124673;14,31999969
493328;3124673;13,98999977
493358;3124673;13,85999966
493388;3124673;13,81999969
493418;3124673;13,72000027
493448;3124673;13,60999966
493478;3124673;13,48999977
493508;3124673;13,38000011
493538;3124673;13,46000004
493568;3124673;13,46000004
493598;3124673;13,35000038
493628;3124673;13,71000004
493658;3124673;14,26000023
493688;3124673;14,18000031
493718;3124673;14,11999989
493748;3124673;13,94999981
493778;3124673;13,80000019
493808;3124673;13,73999977
493838;3124673;13,67000008
493868;3124673;13,68000031
493898;3124673;13,59000015
493928;3124673;13,35000038
493958;3124673;13,25
490058;3124643;14,47000027
490088;3124643;14,85999966
490118;3124643;14,81999969
490148;3124643;14,13000011
490178;3124643;13,75
490208;3124643;13,56999969
490238;3124643;13,03999996
490268;3124643;12,80000019
490298;3124643;13,14999962
490328;3124643;13,56999969
490358;3124643;13,64999962
490388;3124643;13,82999992
490418;3124643;14,02000046
490448;3124643;14,10000038
490478;3124643;14,39000034
490508;3124643;14,10000038
490538;3124643;14,06999969
490568;3124643;14,17000008
490598;3124643;14,15999985
490628;3124643;14,21000004
490658;3124643;14,06999969
490688;3124643;14,01000023
490718;3124643;14,28999996
490748;3124643;14,89000034
490778;3124643;15,10999966
490808;3124643;15,19999981
490838;3124643;15,39000034
490868;3124643;15,75
490898;3124643;15,68000031
490928;3124643;15,26000023
490958;3124643;14,93999958
490988;3124643;15,07999992
491018;3124643;14,78999996
491048;3124643;14,34000015
491078;3124643;14,25
491108;3124643;14,22000027
491138;3124643;14,13000011
491168;3124643;14,02000046
491198;3124643;13,88000011
491228;3124643;13,77000046
491258;3124643;13,76000023
491288;3124643;13,61999989
491318;3124643;13,51000023
491348;3124643;13,53999996
491378;3124643;13,86999989
491408;3124643;13,98999977
491438;3124643;13,88000011
491468;3124643;13,15999985
491498;3124643;12,97000027
491528;3124643;13,26000023
491558;3124643;13,84000015
491588;3124643;13,97999954
491618;3124643;14,19999981
491648;3124643;14,60000038
491678;3124643;14,51000023
491708;3124643;13,96000004
491738;3124643;13,53999996
491768;3124643;13,57999992
491798;3124643;13,97000027
491828;3124643;13,53999996
491858;3124643;13,63000011
491888;3124643;13,64000034
491918;3124643;13,75
491948;3124643;13,97999954
491978;3124643;14,27999973
492008;3124643;14,5
492038;3124643;14,61999989
492068;3124643;14,57999992
492098;3124643;14,51000023
492128;3124643;14,53999996
492158;3124643;14,82999992
492188;3124643;15,02000046
492218;3124643;14,76000023
492248;3124643;14,22999954
492278;3124643;13,89999962
492308;3124643;13,90999985
492338;3124643;14,14000034
492368;3124643;14,18999958
492398;3124643;13,82999992
492428;3124643;13,81999969
492458;3124643;13,82999992
492488;3124643;13,82999992
492518;3124643;13,72999954
492548;3124643;13,73999977
492578;3124643;13,77000046
492608;3124643;13,81000042
492638;3124643;13,86999989
492668;3124643;13,96000004
492698;3124643;13,93999958
492728;3124643;14,06999969
492758;3124643;14,47000027
492788;3124643;14,85000038
492818;3124643;14,98999977
492848;3124643;15,18000031
492878;3124643;14,88000011
492908;3124643;14,97000027
492938;3124643;14,84000015
492968;3124643;14,59000015
492998;3124643;14,81000042
493028;3124643;15,31000042
493058;3124643;15,63000011
493088;3124643;15,61999989
493118;3124643;15,47000027
493148;3124643;15,31000042
493178;3124643;15,10000038
493208;3124643;14,53999996
493238;3124643;14,22999954
493268;3124643;14,06000042
493298;3124643;13,77999973
493328;3124643;13,57999992
493358;3124643;13,53999996
493388;3124643;13,56000042
493418;3124643;13,5
493448;3124643;13,40999985
493478;3124643;13,44999981
493508;3124643;13,40999985
493538;3124643;13,60999966
493568;3124643;13,25
493598;3124643;13,27999973
493628;3124643;13,80000019
493658;3124643;14,10000038
493688;3124643;14,11999989
493718;3124643;14,09000015
493748;3124643;13,89999962
493778;3124643;13,81999969
493808;3124643;13,61999989
493838;3124643;13,52999973
493868;3124643;13,52999973
493898;3124643;13,48999977
493928;3124643;13,30000019
493958;3124643;13,34000015
490058;3124613;14,89999962
490088;3124613;14,88000011
490118;3124613;14,13000011
490148;3124613;13,61999989
490178;3124613;13,22999954
490208;3124613;12,92000008
490238;3124613;12,69999981
490268;3124613;12,97000027
490298;3124613;13,69999981
490328;3124613;13,84000015
490358;3124613;13,73999977
490388;3124613;13,86999989
490418;3124613;13,93999958
490448;3124613;14,39999962
490478;3124613;14,52000046
490508;3124613;14,56999969
490538;3124613;14,19999981
490568;3124613;14,25
490598;3124613;14,10999966
490628;3124613;14,10999966
490658;3124613;14,06999969
490688;3124613;14,11999989
490718;3124613;14,72999954
490748;3124613;15,52999973
490778;3124613;15,46000004
490808;3124613;15,30000019
490838;3124613;15,43000031
490868;3124613;15,47999954
490898;3124613;15,43999958
490928;3124613;15,17000008
490958;3124613;14,92000008
490988;3124613;15,06999969
491018;3124613;14,77000046
491048;3124613;14,28999996
491078;3124613;14,14999962
491108;3124613;14,06999969
491138;3124613;14,02000046
491168;3124613;13,93000031
491198;3124613;13,85000038
491228;3124613;13,92000008
491258;3124613;14,10000038
491288;3124613;14,13000011
491318;3124613;14,01000023
491348;3124613;14,06999969
491378;3124613;14,22000027
491408;3124613;14,22999954
491438;3124613;14,23999977
491468;3124613;13,32999992
491498;3124613;12,98999977
491528;3124613;13,13000011
491558;3124613;13,63000011
491588;3124613;13,97999954
491618;3124613;14,28999996
491648;3124613;14,60000038
491678;3124613;14,47000027
491708;3124613;13,76000023
491738;3124613;13,39000034
491768;3124613;13,47999954
491798;3124613;13,73999977
491828;3124613;13,35999966
491858;3124613;13,27999973
491888;3124613;13,55000019
491918;3124613;13,93999958
491948;3124613;14,01000023
491978;3124613;14,28999996
492008;3124613;14,60999966
492038;3124613;14,67000008
492068;3124613;14,47999954
492098;3124613;14,32999992
492128;3124613;14,27999973
492158;3124613;14,31000042
492188;3124613;14,38000011
492218;3124613;14,23999977
492248;3124613;14,03999996
492278;3124613;13,94999981
492308;3124613;14,15999985
492338;3124613;14,71000004
492368;3124613;14,22999954
492398;3124613;13,89000034
492428;3124613;13,90999985
492458;3124613;13,92000008
492488;3124613;13,92000008
492518;3124613;13,92000008
492548;3124613;13,93000031
492578;3124613;13,96000004
492608;3124613;14
492638;3124613;14,34000015
492668;3124613;14,67000008
492698;3124613;14,28999996
492728;3124613;14,06999969
492758;3124613;14,39999962
492788;3124613;14,72999954
492818;3124613;14,78999996
492848;3124613;14,85000038
492878;3124613;15,14000034
492908;3124613;14,72000027
492938;3124613;14,68999958
492968;3124613;14,77999973
492998;3124613;15,56000042
493028;3124613;15,13000011
493058;3124613;15,14000034
493088;3124613;15,10999966
493118;3124613;15,09000015
493148;3124613;14,92000008
493178;3124613;14,48999977
493208;3124613;14,06000042
493238;3124613;13,76000023
493268;3124613;13,51000023
493298;3124613;13,31000042
493328;3124613;13,22999954
493358;3124613;13,25
493388;3124613;13,26000023
493418;3124613;13,25
493448;3124613;13,27999973
493478;3124613;13,42000008
493508;3124613;13,47000027
493538;3124613;13,78999996
493568;3124613;13,22000027
493598;3124613;13,22000027
493628;3124613;13,68000031
493658;3124613;14,03999996
493688;3124613;14,06000042
493718;3124613;14,03999996
493748;3124613;13,97000027
493778;3124613;13,69999981
493808;3124613;13,47999954
493838;3124613;13,42000008
493868;3124613;13,42000008
493898;3124613;13,42000008
493928;3124613;13,32999992
493958;3124613;13,39000034
490058;3124583;14,81000042
490088;3124583;14,77999973
490118;3124583;14,06000042
490148;3124583;13,27000046
490178;3124583;13,07999992
490208;3124583;12,81000042
490238;3124583;12,93000031
490268;3124583;13,57999992
490298;3124583;13,88000011
490328;3124583;13,97999954
490358;3124583;13,93000031
490388;3124583;13,89999962
490418;3124583;14,28999996
490448;3124583;14,44999981
490478;3124583;14,51000023
490508;3124583;14,56999969
490538;3124583;14,68000031
490568;3124583;14,35000038
490598;3124583;14,23999977
490628;3124583;14,30000019
490658;3124583;14,27999973
490688;3124583;14,64999962
490718;3124583;15,28999996
490748;3124583;15,57999992
490778;3124583;15,72000027
490808;3124583;15,43000031
490838;3124583;15,31999969
490868;3124583;15,35000038
490898;3124583;15,31000042
490928;3124583;15,10000038
490958;3124583;14,88000011
490988;3124583;15,06999969
491018;3124583;14,78999996
491048;3124583;14,31999969
491078;3124583;14,18000031
491108;3124583;14,10000038
491138;3124583;14,05000019
491168;3124583;14,01000023
491198;3124583;14,06000042
491228;3124583;14,25
491258;3124583;14,31999969
491288;3124583;14,31999969
491318;3124583;14,25
491348;3124583;14,19999981
491378;3124583;14,26000023
491408;3124583;14,25
491438;3124583;14,26000023
491468;3124583;13,46000004
491498;3124583;13,11999989
491528;3124583;13,14000034
491558;3124583;13,42000008
491588;3124583;13,73999977
491618;3124583;14,25
